canonical_smiles,standard_inchi_key
CN(C)CCOc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)ccc1I,VPHXQYKZEWHKOD-UHFFFAOYSA-N
COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2O[Si](C)(C)C(C)(C)C)cc2c1OCO2,QQEGUSVVLAJKRD-YPKPFQOOSA-N
CC(=O)Nc1ccc2c(c1)C(=O)N(C(C(=O)NC1CCCCC1)c1ccc([N+](=O)[O-])cc1)[C@@H](c1ccccc1)C(=O)N2,FTCVZLUSWALWFM-MBMZGMDYSA-N
CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,KAFGYXORACVKTE-UEDJBKKJSA-N
CC[N+]1([O-])C[C@]2(COC)CC[C@H](OC)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@@]1(OC(C)=O)C[C@H](OC)[C@@]2(OC(C)=O)C[C@@H]4[C@@H]1[C@H]2OC(=O)c1ccccc1,SLLUJSWXUGJWOT-OXCQGZDMSA-N
CCCC(=O)O[C@@H]1[C@H](C(C)C)[C@@H]2[C@H]3C=C(C)[C@H](O)[C@H](OC(=O)CC)[C@@H](OC(=O)CCC)[C@]3(C)C[C@H](OC(=O)CCC)[C@]2(C)[C@H]1OC(=O)CCC,SZVUOCJFUXHIPT-PZEOZJNESA-N
C/C=C/CCCC(C)/C(O)=C1\C(=O)[C@H]([C@H](C)O)N(C)C1=O,DRDBTDHUTFJYHV-BDYOHYLASA-N
CC1=C(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12,DGWDWLRHFOUZCX-ZSCRZSIMSA-N
O=C(O)/C(O)=C/C(=O)c1ccnc2ccccc12,KXUDPIJQOSBVNN-GHXNOFRVSA-N
C=CC[C@@H](OC(=O)C=C)c1ccc(C)c2ccccc12,STPSJOLCMFFEOB-QGZVFWFLSA-N
CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)O)N(C)C(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(C)(C)S)[C@@H](C)O,LNXBOPHNGVFQHY-UODRXTJASA-N
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)O,FRQQOFWRXCPEKK-HBYNSKMOSA-N
C=C1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)c2nc(oc2-c2ccccc2)-c2nc(oc2C)-c2csc(n2)-c2coc(n2)-c2nc1oc2C,QKNSOEFHJWCQAP-XNWMQKSCSA-N
CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,HILPOOWQEBWFGB-JOYOIKCWSA-N
C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34C[C@H](OC(=O)c5ccccc5O)C(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](C)[C@H](O)[C@H](O)[C@H]8O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,LSDHKFVHNGZFOG-GWCHSLTQSA-N
O=C(c1ccco1)N1CCC(CCCN2CCC3(CC2)C(=O)NC(=O)N3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,PNJPLGNSXKMNDR-UHFFFAOYSA-N
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)C[C@H]4C[C@@](C)(O)C(=O)N4CCCc4cc(OC)cc(OC)c4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,WNRXEQIWUJWRQS-GOWRCFFVSA-N
C[C@H]1[C@@H](CCCOP(C)(=O)OCCC[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,SXPTTZIWJVEDKY-IIDIQLQXSA-N
COc1cc(/C=C/C(=O)O[C@@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H](O)[C@H]3O)[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(C(=O)O)[C@@H]6CC[C@@]5(C)[C@]3(CO)CC4)O[C@@H]2C)cc(OC)c1OC,IXWJJTSVXLGPFH-DGBQBNDASA-N
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,MVOFKYCQJKTMLF-LMCOGREFSA-N
O=C(O)CNC(=O)Sc1ccccn1,HQAGNYXSULTWKJ-UHFFFAOYSA-N
CC(C)CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])CC[C@@]45C[C@@]35CC[C@]12C.[Na+].[Na+],LVCDBUUZPQYJQK-JEBIPZLNSA-L
CC(C)CC(NC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O,HJGYUFLSCLNDHT-UHFFFAOYSA-N
CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2CO[C@@H](O[C@@H]3CO[C@@H](OCC[C@@H](/C=C/[C@@H](C)[C@H]4[C@@H](O)[C@@H](O)[C@]5(C)[C@]4(C)CC[C@@H]4[C@@]6(C)CC[C@H](O)[C@H](O)[C@@H]6[C@@H](O)C[C@]45O)C(C)C)[C@H](O)[C@H]3O)[C@H](O)[C@H]2OC)OC[C@H]1O,NOLFDATWDFYFNG-AZBLXJQRSA-N
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,VFLZZZNZLJUEGB-VNOJIPPVSA-N
CO[C@@]12C=C3C(=C(C)C(=O)C(O)=C3[C@@H]3O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]1C)[C@H](C)[C@H](O)[C@H]3C)O2,KJJYUDJHZQVBJL-NRZNTJPYSA-N
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N(C)CC(=O)O,OGNMBNDFZJXPCI-BOUYJTFFSA-N
C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@H](C(N)=O)CSSC[C@H](NC(=O)[C@@H](CC(N)=O)NC3=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N2,GHBOZSREAVWALC-LNTXGMPKSA-N
CC(C)[C@H](NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,LPTLFZOHCFZXTP-OXRRKKEQSA-N
CO/C(C)=C1/NC(=O)[C@H]([C@@H](C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(=O)NCCNCC(O)CO)cs3)nc2-c2csc(n2)[C@@H]2COC(=O)c3c4c5c(cccc5n3O)COC(=O)[C@@H](O[C@H]3C[C@](C)(O)[C@H](N(C)C)[C@H](C)O3)[C@@H](OC4)[C@H](NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2,GNEYGUILFLRTAY-OUSZAWPBSA-N
C#CCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCC#C.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1,LDKSLRXSWCPBNH-UHFFFAOYSA-L
C=C[C@](C)(CC/C=C(\C)C(=O)O[C@H]1C[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](C)[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,TXELVMINRBTFCE-JBZAFDRPSA-N
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C,YXZAHBKFVFYJIH-ZCYUXVDHSA-N
CCC(=O)[C@H]1C[C@@H](C)[C@]2(CC(=O)[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)[C@](C)(CO)[C@@H]2CC4)O1,CMCAALWJSWZRIK-NAQVGAQSSA-N
O=C(O)C[C@@H](C(=O)O)n1cc(CCCC(=O)OCOc2n/c(=C\c3cccc(C(=O)c4ccccc4)c3)c(=O)[nH]/c2=C\c2ccccn2)nn1,VJDBXWOLZHKRDW-JANWYMHWSA-N
CCCC(=O)OC(Cn1ccnc1)c1ccc(Cl)cc1,VKINWBBQPLPVDH-UHFFFAOYSA-N
COC(=O)/C=C/[C@H](CC(C)C)NC(=O)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)C(=O)NC(=O)[C@H](C)N)C(N)=O,UGTZMIVBSNZYQZ-BNZXQDRPSA-N
CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,NXZXRPKKYIPBNO-UHFFFAOYSA-N
O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,VPAOSFFTKWUGAD-TVKJYDDYSA-N
CC[C@H](C)[C@@H]1NC(=O)C[C@@H]2NC(=O)[C@H](CO)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CSSC[C@@H](C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H]3CCCN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)CNC(=O)[C@@H]3CCCN3C1=O)NC(=O)CNC(=O)[C@H](Cc1c[nH]c3ccccc13)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)CNC2=O,VXOKYTDMQDFAQT-VJFZWUEESA-N
C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C)C[C@H](O)[C@@H]12,PDEJECFRCJOMEN-RZPRNJIHSA-N
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](S)Cc1ccccc1)[C@@H](C)O)C(=O)O,AQBRZZVQPZYVPZ-QCEJDRAQSA-N
NS(=O)(=O)c1ccc(C(=O)Oc2cncc(Cl)c2)cc1,VKCMFJMCSVRJME-UHFFFAOYSA-N
C=C(COCC)[C@@H]1CC[C@]2(C(=O)N[C@@H](CC(C)C)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ZXEFIHZSQPIDCJ-HHOZRDNISA-N
CC(C)CC[C@H](O)[C@@H](C)[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]2[C@@H]3CC=C4C[C@@H](O)C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]4(C)[C@H]3CC[C@]12C,UFOUZKFFEDCDRA-IPYLNWLJSA-N
CCc1c(C2=NC(=O)C(C)(C)N2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,JCFZBNYPTDUYNV-UHFFFAOYSA-N
CC(C)C[C@H](NC(=O)CN1CCCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)[C@@H](C)O)C1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,BYQYPTXOMZUXOR-OYXZUBOTSA-N
CC(=O)[C@H]1[C@@H](OC(=O)CCC(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C,OJBSJPFDQZUALV-VGGUCXCSSA-N
COC1=C(Br)[C@@H](O)[C@]2(C=C1Br)CC(C(=O)NCC(O)c1cc(Br)c(OCC(=O)CNC(=O)C3=NO[C@]4(C=C(Br)C(OC)=C(Br)[C@@H]4O)C3)c(Br)c1)=NO2,SGBKFQBILVXVCY-BCUNMAEHSA-N
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(=O)O,UHNAHAZRKAQJPZ-IDPIGKCBSA-N
CC[C@H](C)[C@H]1NC(=O)[C@@H](Cc2ccoc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccoc2)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H](C(C)C)NC1=O,MHYASXKHPXOUMD-ZVIUBLJRSA-N
NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)[C@@H](CCc1ccccc1)NC(=O)OCc1ccccc1)C(=O)c1nc2ccccc2o1,FGTUNZXVJIYOAM-JTTJSRJUSA-N
CS(=O)(=O)c1ccc(Nc2ncnc(N3CCC(c4nc(-c5cccc(C(F)(F)F)c5)no4)CC3)c2[N+](=O)[O-])cc1,JRHLLUIOJYVERA-UHFFFAOYSA-N
O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,OHULBTKPWJQBHV-UHFFFAOYSA-N
CC(C)CN(Cc1csc(C(C)C)n1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,PUHGSQFKLZKRNV-LENAEUCASA-N
CCn1c2ccc3cc2c2cc(ccc21)C(=O)c1ccc(cc1)Cn1cc[n+](c1)Cc1ccc(cc1)C(=O)c1ccc2c(c1)c1cc(ccc1n2CC)C(=O)c1ccc(cc1)C[n+]1ccn(c1)Cc1ccc(cc1)C3=O.[Br-].[Br-],QDTSKIPNJMOOOD-UHFFFAOYSA-L
COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)[C@@H](O)[C@@H](OC(=O)/C=C/c1ccc(Br)cc1)C(C)(C)O2,AZJCTLXUJMBCDX-LOCOZNLXSA-N
C/C(=C\c1ccncc1)c1ccc(C(=O)/N=c2\[nH]c3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1,VQYXTTQACQASPG-CZIZESTLSA-N
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN1CCOCC1)CC2,VMSXLNMNMRCQPD-UHFFFAOYSA-N
COc1ccc(C(=O)C[n+]2c(C)n(Cc3c4c(cc5c3OCC5)OCC4)c3ccccc32)cc1,MDHYNPJMESSYFD-UHFFFAOYSA-N
CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(=O)c3cccnc3)[C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O,WYGMSWSZNDHDMQ-IAQZVXQUSA-N
CCCCC[C@H]1CCCCCCCCCC(=O)O[C@@H]2[C@@H](O[C@@H]3O[C@H](C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@H]3O)[C@H](C)O[C@@H](O[C@H]3[C@H](O[C@H]4[C@H](O1)O[C@H](C)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H]2OC(=O)C(C)CC,PQNGYHZFXPTARB-AVRURECRSA-N
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,NQGQLKZLDUJDEA-NOWQQFBNSA-N
CC1(C)CCC[C@]2(C)[C@H]3CC[C@@](O)(CO)[C@H](CC(O)C4=CC(=O)OC4OC(=O)/C=C/c4ccccc4)[C@]3(C)CC[C@@H]12,SXPHINZZVYORPV-PBOGHPFPSA-N
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O,UFDMXYWXUNCHMR-CTWGPBKXSA-N
N#CC1(c2ccccc2)CCN(CCCc2ccccc2)CC1,XYOLVZKHEFSPGO-UHFFFAOYSA-N
COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)O[C@H](c1ccc(O)cc1)[C@@H]1[C@@H](c3ccc(O)cc3)O[C@@H](CCc3ccc(O)cc3)C[C@@H]21,UJEBJUQQVRWYAG-VACWHKBWSA-N
O=C(O)c1n[nH]c2c1OCC2,OYBLGJJZUPBHEJ-UHFFFAOYSA-N
O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@H](Oc2ccc(-c3cc(=O)c4c(O)cc(O)cc4o3)cc2)[C@@H](O)[C@H](O)[C@H]1O,HIVMDOSHUCWOJU-CMAQPADGSA-N
O=C(NCCSSCCNC(=O)/C(Cc1cccc(OS(=O)(=O)O)c1Br)=N/O)/C(Cc1cc(Br)c(O)c(-c2ccc(C/C(=N\O)C(=O)NCCSSCCNC(=O)/C(Cc3ccc(OS(=O)(=O)O)c(Br)c3)=N/O)c(Br)c2O)c1)=N/O,QBZQYAJSNJLOLF-MGBHGIMDSA-N
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C(C)C)NC1=O,FMWXHSHGHYESNV-SRRNGROWSA-N
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,JISNAPFUUFMEMB-SKYWUHBASA-N
CC(C)C[C@H](NC(=O)/C=C/c1cccc(OP(=O)(O)O)c1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,XGNGEUFJNLEPOP-RTJPNRRUSA-N
Cc1nc2nc(N)nc(N)c2c(C)c1Cc1ccccc1Cl.Cl,KEVPUAYSOOTRLF-UHFFFAOYSA-N
COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC,FRCTWSOPAOZQTN-UHFFFAOYSA-N
COCCn1cnc2c(O)nc(Nc3ccccc3)nc21,GAGYIXNTGLUHEZ-UHFFFAOYSA-N
O=C(Nc1cccc(OC(F)F)c1)c1ccccn1,DVMQKRGCWAAYQR-UHFFFAOYSA-N
C[C@H](C(=O)NCCc1ccccc1O)c1cccc(Oc2ccccc2)c1,IWZTTYSBPBBIMY-KRWDZBQOSA-N
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,YGSBJLPWANWGED-HYXYOFMCSA-N
